fullerton, 0.6953261015133253	
nukariya, 0.6947872072525813	
marhsall, 0.6925095106913288	
pennell, 0.691587498278948	
ullman & wade, 0.6911484166348721	
aristophanes, 0.6911123227917121	
bell, 0.6894219726936328	
rhodius, 0.6894121415985904	
haliburton, 0.6888857899874494	
aristotle, 0.6876696670952993	
pyle, 0.6859722870932586	
wheatley, 0.6856689276951942	
de vere, 0.6841689071643208	
von clausewitz, 0.6833333333333333	
orczy  baroness, 0.6827586206896552	
defoe, 0.6821175278622087	
allen, 0.6804164997997597	
xenophon, 0.6799336650082919	
hadden, 0.6788672188084425	
loti, 0.6761650758001123	
empey, 0.6749516297068016	
grahame, 0.673142518166988	
steele, 0.6728599867285998	
bandini, 0.6724532364419324	
boyesen, 0.6715522054718035	
abbott, 0.6713442622950819	
tarbell, 0.6703965772585158	
king, 0.6697351421188631	
ross, 0.6696935300794552	
piozzi, 0.6667625071880391	
lamb, 0.6656564265050282	
ogg, 0.6647196261682243	
abbott  , 0.6639355645049299	
chesterton, 0.6629400211512313	
hume, 0.6622709368042473	
christie, 0.6620132255694342	
stephens , 0.6619433198380567	
tzu, 0.6611750077712154	
raspe, 0.6607142857142857	
anderson, 0.6606088847468158	
shelly, 0.6602141680395387	
masefield, 0.6588669950738916	
franklin, 0.6562733104580039	
wollenstonecraft, 0.6561236279607163	
wake, 0.6553714116602545	
yarrow, 0.6546867411364741	
masters, 0.6546472956415194	
leroux, 0.6540603928466725	
cheyne, 0.6531437125748503	
rockwell, 0.65283540802213	
berdhardt, 0.6468865598027127	
turgenev, 0.6453946310882495	
fa-hien, 0.6450008574858515	
stevenson, 0.642682728308644	
conrad, 0.6423191452093187	
hearn, 0.6419671041701279	
hope, 0.6401503759398496	
dickenson, 0.6397251970094968	
mcspadden, 0.6387195121951219	
gordon, 0.6387058118633913	
rostand, 0.6386635766705292	
rodenbough, 0.6304093567251462	
burnett, 0.6252927400468384	
aesop, 0.6179136307090812	
douglass, 0.6163808190409521	
ransome, 0.6154285714285714	
parker, 0.613791923340178	
davis, 0.6136450747412802	
a kempis, 0.6136121186259867	
wurdz, 0.6130541871921182	
aurelius, 0.6103568657874321	
machiavelli, 0.6094740768370012	
abbott & dickenson, 0.6076976582425226	
beesley, 0.6056553305311425	
bradley, 0.6036158192090395	
juglar , 0.6014492753623188	
abrahams, 0.5988469853471055	
ozaki, 0.5967947550537243	
young, 0.5960982658959537	
wilde, 0.5936720997123681	
kerst & krehbiel, 0.5896574882471457	
grimm & grimm, 0.5890894819466248	
congreve, 0.5883325460557393	
hawk, 0.586098820058997	
pinches, 0.5835609634963993	
bunyan, 0.5830860534124629	
more, 0.5812177502579979	
rockwood, 0.580900109769484	
nennius, 0.579892845887173	
o'neill, 0.5786108689334496	
de spinoza, 0.5781754909271688	
orr, 0.5753548096418112	
tagore, 0.5730278573288207	
us government, 0.5728247162673392	
edwards, 0.5710130877363063	
donn-byrne, 0.5672211617125715	
carroll, 0.5661247270080078	
otis, 0.5652464867276378	
pedley, 0.5602261553588987	
synge, 0.5565768621236133	
judson, 0.5519978106185003	
haaren & poland , 0.5509987250318742	
hesse, 0.5441102756892231	
taylor, 0.5401396160558464	
macdonald, 0.5398729710656316	
isola, 0.5396725440806045	
marx & engles, 0.5390124387485865	
spencer, 0.5373493975903615	
abhedananda, 0.5315707620528771	
goldsmith, 0.5313894674204106	
whitcomb, 0.5312183597705029	
descartes, 0.5278647463994991	
confucius, 0.5245098039215687	
barker, 0.5182186234817814	
giles, 0.515802781289507	
wilson, 0.5079545454545454	
ibsen, 0.5057573073516386	
polidori, 0.5037458795325143	
brockwell, 0.4995621716287215	
chekov, 0.48515939904727007	
barrie, 0.48148148148148145	
lear, 0.46332607116920843	
thoreau, 0.45965058236272877	
moore, 0.4558369363804818	
bierce, 0.4455032757593806	
rand, 0.43189509306260576	
blake, 0.4220554272517321	
coleridge, 0.4208084824387011	
perkins, 0.4143980641258318	
st. vincent millay, 0.4042857142857143	
de beaumont, 0.35710005991611743
